id,title,year,rating,votes,length,genres
tt0081323,"Pepi, Luci, Bom and Other Girls Like Mom ",1980,6.3,1830,82,Comedy
tt0247613,Peppermint Candy ,1999,7.7,2093,130,Drama|Romance
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,5.8,31935,118,Action|Adventure|Family|Fantasy
tt0119879,Perdita Durango ,1997,6.2,3989,126,Action|Crime|Drama|Romance
tt0089798,Perfect ,1985,3.9,2042,115,Drama|Romance
tt0156887,Perfect Blue ,1998,7.5,8833,81,Animation|Fantasy|Thriller
tt0403407,Perfect Creature ,2006,5.4,3236,88,Action|Drama|Fantasy|Horror|Sci-Fi
tt0457433,Perfect Stranger ,2007,5.5,22620,109,Crime|Drama|Mystery|Thriller
tt0066214,Performance ,1970,6.9,3540,105,Crime|Drama|Music
tt0396171,Perfume: The Story of a Murderer ,2006,7.5,62989,147,Drama|Fantasy
tt0454914,Perhaps Love ,2005,6.7,1398,108,Drama|Musical|Romance
tt0120788,Permanent Midnight ,1998,6.1,4131,88,Biography|Drama|Romance
tt0084488,Permanent Vacation ,1980,6.1,2444,75,Drama
tt1003034,Perrier's Bounty ,2009,6.1,1787,88,Action|Comedy|Crime|Drama|Thriller
tt0808417,Persepolis ,2007,8,30190,96,Animation|Biography|Drama|War
tt0060827,Persona ,1966,8.2,20157,85,Drama|Fantasy
tt1138489,Personal Effects ,2009,6.3,3588,110,Drama
tt0295238,Personal Velocity: Three Portraits ,2002,6.6,2542,86,Drama|Romance
tt0114117,Persuasion ,1995,7.5,4422,107,Romance|Drama
tt0098084,Pet Sematary ,1989,6.3,23413,103,Drama|Fantasy|Horror|Mystery|Thriller
tt0105128,Pet Sematary II ,1992,4.2,6635,100,Action|Horror|Thriller
tt0076538,Pete's Dragon ,1977,6,5278,128,Adventure|Family|Fantasy|Musical
tt0316396,Peter Pan ,2003,7,19436,113,Adventure|Family|Fantasy|Romance
tt0046183,Peter Pan ,1953,7.3,19934,77,Animation|Adventure|Family|Fantasy|Music
tt0105130,Peter's Friends ,1992,6.8,5408,101,Comedy|Drama|Romance
tt0792986,Peur,2007,6.6,1477,85,Animation|Drama|Horror|Mystery
tt0050839,Peyton Place ,1957,7.1,2218,157,Drama|Romance
tt0079714,Phantasm ,1979,6.7,9661,88,Horror|Sci-Fi
tt0095863,Phantasm II ,1988,6.2,4227,97,Action|Horror|Sci-Fi|Thriller
tt0110823,Phantasm III: Lord of the Dead ,1994,5.7,2753,91,Action|Horror|Sci-Fi
tt0138703,Phantasm IV: Oblivion ,1998,5.4,2310,90,Horror|Sci-Fi
tt0119891,Phantoms ,1998,5.1,9110,96,Drama|Horror|Sci-Fi|Thriller
tt0070531,Phase IV ,1974,6.4,2036,93,Horror|Sci-Fi|Thriller
tt0490196,Phat Girlz ,2006,2.4,6564,99,Comedy
tt0087909,Phenomena ,1985,6.8,6859,110,Fantasy|Horror
tt0117333,Phenomenon ,1996,6.3,28891,123,Drama|Romance|Fantasy
tt0107818,Philadelphia ,1993,7.6,60867,125,Drama
tt0314067,Philanthropy ,2002,8.3,5396,110,Comedy|Drama
tt0314502,Phileine zegt sorry ,2003,6,1966,95,Drama|Comedy|Romance
tt0419058,Phir Hera Pheri ,2006,5.6,1395,153,Comedy|Crime
tt1034325,Phoebe in Wonderland ,2008,7.1,2777,96,Drama|Fantasy
tt0119892,Phoenix ,1998,6.3,2013,107,Crime|Drama
tt0323630,Phone ,2002,6.3,2682,104,Drama|Horror|Mystery|Sci-Fi|Thriller
tt0183649,Phone Booth ,2002,7.2,81247,81,Mystery|Thriller
tt0119893,Photographing Fairies ,1997,6.7,1653,106,Drama|Fantasy|Mystery
tt0138704,Pi ,1998,7.5,62856,84,Drama|Sci-Fi|Thriller
tt0192455,Picking Up the Pieces ,2000,4.4,2165,95,Comedy|Fantasy
tt0053168,Pickpocket ,1959,7.9,5464,75,Crime|Drama|Thriller
tt0046187,Pickup on South Street ,1953,7.9,4624,80,Film-Noir|Thriller
tt0048491,Picnic ,1955,7.3,3605,115,Drama|Romance
tt0073540,Picnic at Hanging Rock ,1975,7.7,12128,115,Drama|Horror|Mystery|Thriller
tt0119896,Picture Perfect ,1997,5.4,7767,105,Comedy|Drama|Romance
tt0082748,Pieces ,1982,5.6,2079,85,Horror|Mystery|Thriller
tt0311648,Pieces of April ,2003,7.1,12991,80,Comedy|Drama
tt0462477,Pierrepoint: The Last Hangman ,2005,7.4,2424,90,Drama
tt0059592,Pierrot le Fou ,1965,7.6,7742,110,Comedy|Crime|Drama|Musical|Romance
tt0323642,Piglet's Big Movie ,2003,5.8,1775,75,Animation|Adventure|Family|Mystery
tt1065106,Pigs ,2007,4.8,2118,85,Comedy
tt0053172,Pillow Talk ,1959,7.4,5688,102,Comedy|Romance
tt0073000,Pinchcliffe Grand Prix ,1975,8,6505,88,Animation|Adventure|Comedy|Family|Sport
tt0910936,Pineapple Express ,2008,7.1,94157,111,Action|Comedy|Crime
tt0328258,Ping Pong ,2002,7.1,2036,114,Comedy|Drama|Sport
tt0991167,Ping Pong Playa ,2007,5.9,1794,0,Comedy|Family|Sport
tt0098097,Pink Cadillac ,1989,4.9,4769,122,Action|Comedy|Drama
tt0069089,Pink Flamingos ,1972,5.9,8802,93,Comedy|Crime|Horror
tt0084503,Pink Floyd The Wall ,1982,7.8,28762,95,Drama|Music
tt0255477,Pinocchio ,2002,3.7,3515,108,Comedy|Family|Fantasy
tt0066227,Pippi in the South Seas ,1970,6.7,1479,86,Adventure|Family
tt0464154,Piranha ,2010,6,27481,88,Comedy|Horror
tt0078087,Piranha ,1978,5.7,6251,94,Comedy|Horror|Sci-Fi
tt0082910,Piranha Part Two: The Spawning ,1981,3.4,3264,84,Drama|Horror|Romance|Sci-Fi
tt1131729,Pirate Radio ,2009,7.4,34692,116,Comedy|Drama|Music|Romance
tt0091757,Pirates ,1986,5.8,3563,121,Adventure|Comedy|Family
tt0449088,Pirates of the Caribbean: At World's End ,2007,7,160070,169,Action|Adventure|Fantasy
tt0383574,Pirates of the Caribbean: Dead Man's Chest ,2006,7.3,178312,151,Action|Adventure|Fantasy
tt1298650,Pirates of the Caribbean: On Stranger Tides ,2011,6.9,51766,136,Action|Adventure|Fantasy
tt0055304,Pit and the Pendulum ,1961,7.1,4063,80,Horror|Thriller
tt0134847,Pitch Black ,2000,7,64274,109,Action|Sci-Fi|Thriller
tt0082912,Pixote ,1981,7.9,2589,128,Crime|Drama
tt0087921,Places in the Heart ,1984,7.4,4156,111,Drama
tt0052077,Plan 9 from Outer Space ,1959,3.7,20185,79,Horror|Sci-Fi
tt0093748,"Planes, Trains & Automobiles ",1987,7.5,36333,93,Comedy|Drama
tt0762125,Planet 51 ,2009,6.1,14129,91,Animation|Adventure|Comedy|Family|Sci-Fi
tt0133152,Planet of the Apes ,2001,5.5,81731,119,Action|Adventure|Sci-Fi|Thriller
tt0063442,Planet of the Apes ,1968,8,65801,112,Adventure|Drama|Mystery|Sci-Fi
tt0059792,Planet of the Vampires ,1965,6.2,1658,86,Horror|Sci-Fi
tt1077258,Planet Terror ,2007,7.5,74950,0,Action|Horror|Sci-Fi
tt0091763,Platoon ,1986,8.2,126792,120,Action|Drama|War
tt0069097,"Play It Again, Sam ",1972,7.6,9833,85,Comedy|Romance
tt0196857,Play It to the Bone ,1999,5.2,6320,124,Comedy|Drama|Sport
tt0067588,Play Misty for Me ,1971,7,9332,102,Crime|Drama|Romance|Thriller
tt0062136,Play Time ,1967,7.9,5932,115,Comedy
tt0145734,Playing by Heart ,1998,7.1,11294,121,Comedy|Drama|Romance
tt0119906,Playing God ,1997,5.5,4401,94,Crime|Thriller|Drama
tt0120789,Pleasantville ,1998,7.5,54427,124,Comedy|Drama|Fantasy
tt0054188,Please Don't Eat the Daisies ,1960,6.3,1643,112,Comedy|Family|Romance
tt0878835,Please Give ,2010,6.8,4853,90,Comedy|Drama
tt0417056,Pledge This! ,2006,1.6,8362,91,Comedy
tt0117350,Plump Fiction ,1997,2.7,1980,82,Comedy|Crime
tt0134033,Plunkett & Macleane ,1999,6.1,6053,99,Action|Adventure|Crime|Drama
tt0114148,Pocahontas ,1995,6.1,32545,81,Animation|Drama|Family|History|Musical|Romance
tt0190641,Pocket Monsters: Mewtwo Strikes Back! ,1999,4.3,11758,75,Animation|Action|Adventure|Family|Sci-Fi
tt0055312,Pocketful of Miracles ,1961,7.2,2561,136,Comedy|Drama
tt0354836,Podium ,2004,6.6,1610,95,Comedy|Music
tt0107840,Poetic Justice ,1993,5.2,3960,109,Drama|Romance
tt1287878,Poetry ,2010,7.7,1399,139,Drama
tt0062138,Point Blank ,1967,7.4,6739,92,Crime|Drama|Thriller
tt0102685,Point Break ,1991,6.9,42868,120,Action|Crime|Thriller
tt0107843,Point of No Return ,1993,5.7,11025,109,Action|Crime|Drama|Romance|Thriller
tt0105156,Poison Ivy ,1992,5,7264,90,Drama|Thriller
tt0114151,Poison Ivy II ,1996,4,2767,106,Drama|Thriller
tt0266860,Pok\xe9mon 3: The Movie ,2001,3.9,3008,93,Animation|Action|Adventure|Family|Fantasy
tt0313487,Pok\xe9mon 4: The Movie ,2002,3.9,1665,75,Animation|Action|Adventure|Family
tt0257001,Pok\xe9mon: The Movie 2000 ,2000,4.5,3719,102,Animation|Adventure|Family
tt0152015,Pola X ,1999,5.8,1818,134,Drama|Romance
tt0826606,Police ,2007,6.3,1809,113,Action|Comedy|Crime|Drama
tt0087928,Police Academy ,1984,6.3,28012,96,Comedy|Crime
tt0089822,Police Academy 2: Their First Assignment ,1985,5,15102,87,Comedy|Crime
tt0091777,Police Academy 3: Back in Training ,1986,4.5,13246,83,Comedy|Crime
tt0093756,Police Academy 4: Citizens on Patrol ,1987,4,14243,88,Comedy|Crime
tt0095882,Police Academy 5: Assignment: Miami Beach ,1988,3.5,12510,90,Comedy|Crime
tt0098105,Police Academy 6: City Under Siege ,1989,3.3,10947,84,Comedy|Crime
tt0110857,Police Academy: Mission to Moscow ,1994,2.6,14636,83,Comedy|Crime
tt0089374,Police Story ,1985,7.5,6794,101,Action|Comedy|Thriller|Crime
tt0095403,Police Story 2 ,1988,7,3728,101,Action|Thriller|Comedy|Crime
tt1337051,"Police, Adjective ",2009,7.1,2070,0,Crime|Drama
tt0119910,Polish Wedding ,1998,5.2,2058,105,Comedy|Drama|Romance
tt0183659,Pollock ,2000,7.1,10450,122,Biography|Drama
tt0054195,Pollyanna ,1960,7.1,3157,134,Drama|Family|Romance
tt0084516,Poltergeist ,1982,7.4,38709,114,Horror
tt0091778,Poltergeist II: The Other Side ,1986,5.3,7349,91,Fantasy|Horror
tt0095889,Poltergeist III ,1988,4,5949,98,Fantasy|Horror|Thriller
tt0082926,Polyester ,1981,6.7,3006,86,Comedy
tt0110008,Pom Poko ,1994,7.4,4662,119,Animation|Comedy|Drama|Fantasy
tt0117359,Ponette ,1996,7.5,2544,97,Drama
tt1226681,Pontypool ,2008,6.7,6449,93,Horror|Mystery|Sci-Fi
tt0876563,Ponyo ,2008,7.8,19599,101,Animation|Adventure|Family|Fantasy
tt0407121,Pooh's Heffalump Movie ,2005,6.2,1794,68,Animation|Family|Fantasy|Mystery
tt0273982,Poolhall Junkies ,2002,6.7,5596,99,Drama|Thriller
tt0258038,Pootie Tang ,2001,4.5,6773,81,Comedy|Musical|Adventure|Action
tt0458455,Pope Joan ,2009,6.6,1780,149,Drama|History|Romance
tt0081353,Popeye ,1980,4.9,12369,114,Comedy|Family|Musical|Romance
tt0426550,Popstar ,2005,2.1,1687,0,Comedy|Family|Romance
tt0314524,Popular Music ,2004,6.5,2964,105,Comedy|Drama
tt0104652,Porco Rosso ,1992,7.8,14324,94,Animation|Adventure|Fantasy|Romance
tt0053183,Pork Chop Hill ,1959,7.2,1751,97,War|Drama|Action
tt0084522,Porky's ,1982,5.9,17464,94,Comedy
tt0089826,Porky's 3: Revenge ,1985,4,3311,92,Comedy
tt0086129,Porky's II: The Next Day ,1983,4.3,4735,98,Comedy
tt0409182,Poseidon ,2006,5.6,39942,98,Action|Adventure|Drama|Thriller
tt0107863,Posse ,1993,5.2,2001,111,Western
tt0082933,Possession ,1981,7.1,3648,127,Drama|Horror
tt0368563,Possession ,2009,5.6,2571,85,Drama|Romance|Thriller|Mystery
tt0256276,Possession ,2002,6.4,7238,102,Romance|Drama|Mystery
tt1142433,Post Grad ,2009,5.2,4914,88,Comedy|Romance
tt0486640,Postal ,2007,4.2,14922,100,Action|Comedy|Thriller
tt0100395,Postcards from the Edge ,1990,6.5,6352,101,Comedy|Drama
tt1521848,Potiche ,2010,6.8,2008,103,Comedy
tt0462485,Poultrygeist: Night of the Chicken Dead ,2006,6.3,2570,103,Comedy|Horror|Musical
tt0114168,Powder ,1995,6.2,12503,111,Drama|Fantasy|Mystery|Sci-Fi|Thriller
tt1032819,Powder Blue ,2009,6.3,7223,106,Drama
tt0110907,Pr\xeat-\xe0-Porter ,1994,4.9,8522,133,Comedy|Drama
tt0120791,Practical Magic ,1998,5.6,22467,104,Comedy|Fantasy|Romance
tt0098115,Prancer ,1989,5.7,1386,103,Drama|Family|Fantasy
tt0929632,Precious ,2009,7.4,32075,0,Drama
tt0093773,Predator ,1987,7.8,104828,107,Action|Adventure|Sci-Fi|Thriller
tt0100403,Predator 2 ,1990,6,41716,108,Action|Sci-Fi|Thriller
tt1424381,Predators ,2010,6.5,57065,107,Action|Adventure|Sci-Fi|Thriller
tt0119937,Prefontaine ,1997,6.3,2793,106,Biography|Drama|Romance|Sport
tt0105165,Prelude to a Kiss ,1992,5.4,4046,105,Comedy|Fantasy|Romance
tt0419280,Premonition ,2004,6.2,1951,95,Horror
tt0477071,Premonition ,2007,5.7,28228,96,Drama|Fantasy|Mystery|Thriller
tt0100404,Presumed Innocent ,1990,6.8,14341,127,Crime|Drama|Mystery|Thriller
tt0078111,Pretty Baby ,1978,6.6,4014,110,Drama|History
tt0091790,Pretty in Pink ,1986,6.4,18934,96,Comedy|Drama|Romance
tt0381505,Pretty Persuasion ,2005,6.6,5900,104,Comedy|Drama
tt0116860,"Pretty Village, Pretty Flame ",1996,7.7,3864,115,Drama|War
tt0100405,Pretty Woman ,1990,6.7,71105,119,Comedy|Romance
tt0468536,Prey ,2007,4.5,3507,92,Adventure|Thriller
tt0482088,Priceless ,2006,7,10251,106,Comedy|Romance
tt0093776,Prick Up Your Ears ,1987,7.2,2627,111,Biography|Comedy|Drama
tt0475355,Pride ,2007,4.9,4235,104,Crime|Drama|Family|Sport
tt0414387,Pride & Prejudice ,2005,7.8,61554,127,Drama|Romance
tt0482572,Pride and Glory ,2008,6.7,28186,130,Crime|Drama|Thriller
tt0110889,Priest ,1994,7.2,5121,105,Drama
tt0822847,Priest ,2011,5.7,15930,87,Action|Horror|Sci-Fi|Thriller
tt0117381,Primal Fear ,1996,7.7,44646,129,Crime|Drama|Mystery|Thriller
tt0119942,Primary Colors ,1998,6.7,15898,143,Comedy|Drama
tt0387514,Prime ,2005,6.3,18049,105,Comedy|Drama|Romance
tt0069121,Prime Cut ,1972,6.8,1576,88,Action|Crime|Drama|Thriller
tt0390384,Primer ,2004,6.9,20895,77,Drama|Thriller|Sci-Fi
tt0772193,Primeval ,2007,4.4,7197,93,Action|Adventure|Horror|Thriller
tt0093777,Prince of Darkness ,1987,6.5,11410,102,Horror|Thriller
tt0473075,Prince of Persia: The Sands of Time ,2010,6.7,71021,116,Action|Adventure|Fantasy|Romance
tt0053464,Prince of Space ,1959,1.9,1617,121,Action|Sci-Fi
tt0082945,Prince of the City ,1981,7.6,2461,167,Drama|Thriller
tt0434292,Princesas ,2005,7.1,2162,113,Drama
tt0419073,Princess ,2006,6.8,1779,90,Animation|Action|Drama
tt0110892,Princess Caraboo ,1994,5.7,1618,97,Comedy|Drama|History|Mystery|Romance
tt0119698,Princess Mononoke ,1997,8.4,77859,134,Animation|Adventure|Fantasy
tt0116754,Prisoner of the Mountains ,1996,7.6,2151,99,Drama|War
tt0081375,Private Benjamin ,1980,5.9,9046,109,Comedy|War
tt0498120,Private Fears in Public Places ,2006,7.1,2180,120,Drama|Romance
tt0119951,Private Parts ,1997,6.7,19179,109,Biography|Comedy
tt0089839,Private Resort ,1985,4.8,2749,82,Comedy
tt0086143,Private School ,1983,4.7,2206,89,Comedy|Romance
tt0089841,Prizzi's Honor ,1985,6.8,11290,130,Comedy|Crime|Drama|Romance
tt0100419,Problem Child ,1990,4.5,10155,81,Comedy|Family
tt0102719,Problem Child 2 ,1991,3.6,9402,90,Comedy|Family
tt0085127,Project A ,1983,7.2,4186,106,Action|Comedy
tt0092501,Project A 2 ,1987,7.1,2565,0,Action|Comedy|Crime
tt0093793,Project X ,1987,5.9,4302,108,Comedy|Drama|Sci-Fi|Thriller
tt0926129,Prom Night ,2008,3.6,15594,88,Horror|Mystery|Thriller
tt0081383,Prom Night ,1980,5.1,4798,89,Horror|Mystery|Thriller
tt0093176,Prom Night II ,1987,4.9,1417,97,Comedy|Horror|Thriller
tt0479519,Promise Me This ,2007,6.8,2621,137,Comedy
tt0102721,Proof ,1991,7.4,2947,86,Drama
tt0377107,Proof ,2005,6.8,20479,100,Drama|Mystery
tt0228750,Proof of Life ,2000,6.2,25062,135,Action|Adventure|Drama|Thriller
tt0216986,Propaganda ,1999,6.8,2150,120,Comedy|Drama|History|Romance
tt0079758,Prophecy ,1979,4.8,1554,102,Sci-Fi|Horror
tt0102722,Prospero's Books ,1991,6.6,3332,124,Fantasy|Drama
tt0841150,Prot\xe9g\xe9 ,2007,7.2,2289,106,Crime|Drama|Thriller
tt0087951,Protocol ,1984,5,2090,96,Comedy
tt0236640,Prozac Nation ,2001,6.2,7325,95,Drama
tt0054215,Psycho ,1960,8.7,168286,109,Horror|Mystery|Thriller
tt0155975,Psycho ,1998,4.6,21782,105,Drama|Horror|Mystery|Thriller
tt0206226,Psycho Beach Party ,2000,6,3267,95,Comedy|Horror|Mystery
tt0086154,Psycho II ,1983,6.1,7680,113,Horror|Mystery|Thriller
tt0091799,Psycho III ,1986,4.9,4751,93,Horror|Mystery|Romance|Thriller
tt0250638,PTU ,2003,6.8,2090,88,Crime|Drama
tt0472156,Pu-239 ,2006,6.9,1580,97,Drama
tt1152836,Public Enemies ,2009,7,91614,140,Biography|Crime|Drama|History
tt0144557,Puddle Cruiser ,1996,5.4,1593,102,Comedy|Drama|Romance
tt0466771,"Puff, Puff, Pass ",2006,5.3,1930,95,Comedy
tt0110912,Pulp Fiction ,1994,9,490065,154,Crime|Thriller
tt0286751,Pulse ,2001,6.7,5783,118,Horror|Thriller
tt0454919,Pulse ,2006,4.5,14937,90,Fantasy|Horror|Mystery|Sci-Fi|Thriller
tt0100436,Pump Up the Volume ,1990,7,12506,102,Drama|Music
tt0265591,Pumpkin ,2002,6.1,5409,113,Comedy|Drama|Romance|Sport
tt0095925,Pumpkinhead ,1988,5.9,5346,86,Fantasy|Horror|Thriller
tt0272338,Punch-Drunk Love ,2002,7.4,54392,95,Comedy|Drama|Romance
tt0095927,Punchline ,1988,5.7,4157,128,Comedy|Drama|Romance
tt0450314,Punisher: War Zone ,2008,6,24078,103,Action|Crime|Drama|Thriller
tt0067633,Punishment Park ,1971,7.9,2509,88,Drama|Thriller|War
tt0308772,Pure ,2002,6.9,1376,96,Drama
tt0105191,Pure Country ,1992,6.2,1693,112,Drama|Romance|Music
tt0102729,Pure Luck ,1991,5.1,2840,96,Comedy|Crime|Mystery
tt0054189,Purple Noon ,1960,7.8,4016,118,Crime|Thriller|Drama
tt0087957,Purple Rain ,1984,5.8,6683,111,Drama|Musical|Romance
tt0491109,Purple Violets ,2007,6.6,1617,103,Comedy|Drama|Romance
tt0048990,Pursuit of the Graf Spee ,1956,6.5,1435,119,Action|Adventure|Drama|History|War
tt0465580,Push ,2009,6,33449,111,Action|Sci-Fi|Thriller
tt0117407,Pusher ,1996,7.4,6966,105,Crime|Thriller
tt0120797,Pushing Tin ,1999,5.9,16951,124,Comedy|Drama|Romance
tt1926313,Pyaar Ka Punchnama ,2011,8,1359,0,Comedy|Drama|Romance
tt0084556,Q ,1982,6.1,2118,93,Horror|Drama|Thriller
tt0100442,Q & A ,1990,6.4,2359,132,Crime|Drama
tt0095936,Qayamat Se Qayamat Tak ,1988,7.6,1389,162,Action|Drama|Musical|Romance
tt0086605,Qi mou miao ji: Wu fu xing ,1983,6.4,1421,108,Action|Comedy|Crime
tt0079766,Quadrophenia ,1979,7.1,6260,117,Crime|Drama|Music
tt0830515,Quantum of Solace ,2008,6.8,109074,106,Action|Adventure|Thriller
tt1082868,Quarantine ,2008,6.1,26191,89,Horror|Mystery|Thriller
tt0110963,Queen Margot ,1994,7.5,7421,162,Biography|Drama|History|Romance
tt0238546,Queen of the Damned ,2002,4.8,23472,101,Fantasy|Horror|Music
tt0084565,Querelle ,1982,6.7,2367,108,Drama
tt0120800,Quest for Camelot ,1998,5.3,3579,86,Animation|Family|Adventure|Fantasy|Comedy|Drama
tt0082484,Quest for Fire ,1981,7.4,6883,100,Adventure|Drama
tt0100449,Quick Change ,1990,6.6,8158,89,Comedy|Crime
tt0091814,Quicksilver ,1986,5.1,1803,105,Drama|Crime|Romance|Thriller
tt0414426,Quid Pro Quo ,2008,6.2,1441,82,Drama|Thriller
tt0929412,Quiet Chaos ,2008,6.9,1891,105,Drama|Romance
tt0102744,Quigley Down Under ,1990,6.6,6475,119,Western|Adventure|Drama
tt0180073,Quills ,2000,7.3,24470,124,Biography|Drama|History
tt0451176,Quincea\xf1era ,2006,7.1,2721,90,Drama
tt0110932,Quiz Show ,1994,7.5,25579,133,Drama|History
tt0043949,Quo Vadis ,1951,7.1,4633,171,Drama|History|Romance
tt0417072,R-Point ,2004,6.2,2760,107,Action|Drama|Horror|Thriller|War
tt1291465,Raajneeti ,2010,6.7,2123,163,Action|Crime|Drama|Thriller
tt1334470,Raavan ,2010,5.2,1487,0,Action|Adventure|Crime|Drama|Thriller
tt1182937,Rab Ne Bana Di Jodi ,2008,6.6,4690,167,Comedy|Drama|Musical|Romance
tt0935075,Rabbit Hole ,2010,7.2,13007,91,Drama
tt0960790,Rabbit Without Ears ,2007,6.8,6985,116,Comedy|Romance
tt1343755,Rabbit Without Ears 2 ,2009,5.8,1833,124,Comedy|Romance
tt0252444,Rabbit-Proof Fence ,2002,7.5,14260,94,Adventure|Drama|History
tt0347840,Rabbits ,2002,7,2292,50,Comedy|Drama|Fantasy|Horror|Mystery
tt0071275,Rabid Dogs ,1974,7.5,1416,96,Crime|Thriller
tt1017456,Race ,2008,6.1,2336,0,Crime|Drama|Thriller
tt0117427,Race the Sun ,1996,5,1635,100,Drama|Adventure|Comedy
tt1075417,Race to Witch Mountain ,2009,5.8,15831,98,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller
tt0073600,Race with the Devil ,1975,6.5,2075,88,Action|Adventure|Horror|Mystery|Thriller
tt1084950,Rachel Getting Married ,2008,6.8,23347,113,Drama|Romance
tt0376105,Racing Stripes ,2005,5.2,5662,102,Adventure|Comedy|Drama|Family|Sport
tt0087968,Racing with the Moon ,1984,6.7,1827,108,Comedy|Drama|Romance
tt0091817,Rad ,1986,6.7,2194,91,Drama
tt0316465,Radio ,2003,6.8,13504,109,Drama|Sport
tt0093818,Radio Days ,1987,7.5,11852,88,Comedy
tt0105211,Radio Flyer ,1992,6.5,6568,114,Drama
tt0110939,Radioland Murders ,1994,5.8,1992,108,Comedy|Mystery|Romance
tt0076590,Rage ,1977,6.3,4762,91,Horror|Thriller
tt0081398,Raging Bull ,1980,8.4,104370,129,Biography|Drama|Sport
tt0082970,Ragtime ,1981,7.2,4195,155,Drama
tt0082971,Raiders of the Lost Ark ,1981,8.7,277941,115,Action|Adventure
tt0822849,Rails & Ties ,2007,6.8,2276,101,Drama
tt0095953,Rain Man ,1988,8,127586,133,Drama
tt0107920,Raining Stones ,1993,7.5,1787,90,Drama|Comedy
tt0050882,Raintree County ,1957,6.3,1556,160,Drama|Romance
tt0101640,Raise the Red Lantern ,1991,8.2,11193,125,Drama
tt0081400,Raise the Titanic ,1980,4.3,1813,115,Action|Drama|Thriller|Adventure
tt0361696,Raise Your Voice ,2004,5.2,9710,103,Family|Music|Romance
tt0093822,Raising Arizona ,1987,7.5,51777,94,Adventure|Comedy|Crime|Mystery
tt0105217,Raising Cain ,1992,5.7,5582,91,Crime|Drama|Horror|Thriller
tt0350028,Raising Helen ,2004,5.7,11779,119,Comedy|Drama|Romance
tt0316188,Raising Victor Vargas ,2002,7.1,3921,88,Drama|Romance
tt0473310,Ram Gopal Varma's Indian Flames ,2007,1.6,2511,0,Action|Adventure|Comedy|Crime|Musical
tt0102753,Rambling Rose ,1991,6.6,2738,112,Drama
tt0462499,Rambo ,2008,7.2,92430,92,Action|Thriller|War
tt0095956,Rambo III ,1988,5.1,36166,102,Action|Adventure|Thriller
tt0089880,Rambo: First Blood Part II ,1985,5.9,44133,96,Action|Adventure|Thriller
tt0493949,Ramona and Beezus ,2010,6.6,3288,103,Adventure|Comedy|Family|Fantasy
tt1337057,Rampage ,2009,6.4,5290,85,Action|Crime|Drama|Thriller
tt0089881,Ran ,1985,8.3,39096,162,Action|Drama|War
tt0045070,Rancho Notorious ,1952,7.1,1402,89,Drama|Western
tt0156934,Random Hearts ,1999,4.9,11581,133,Drama|Mystery|Romance
tt0405508,Rang De Basanti ,2006,8.2,14716,157,Drama|History
tt1192628,Rango ,2011,7.5,31795,107,Animation|Adventure|Comedy|Family|Western
tt0117438,Ransom ,1996,6.6,41951,121,Crime|Thriller
tt0110944,Rapa Nui ,1994,6.1,2269,107,Action|Adventure|Drama|History|Romance
tt0249380,Rape Me ,2000,4.4,9369,77,Crime|Thriller
tt0105219,Rapid Fire ,1992,5.8,3428,95,Action|Crime|Drama|Thriller
tt1401143,Rare Exports: A Christmas Tale ,2010,7,4379,84,Action|Comedy|Fantasy
tt0042876,Rashomon ,1950,8.4,46250,88,Crime|Drama|Mystery
tt0250687,Rat Race ,2001,6.4,45057,112,Adventure|Comedy
tt0382932,Ratatouille ,2007,8.1,163982,111,Animation|Comedy|Family|Fantasy
tt0171685,Ratcatcher ,1999,7.3,3227,94,Drama
tt0129332,Ravenous ,1999,7,17265,101,Drama|Horror|Thriller|War|Western
tt0091828,Raw Deal ,1986,5.1,10841,106,Action|Crime|Thriller
tt0091829,Rawhead Rex ,1986,4.3,1439,89,Fantasy|Horror|Mystery|Thriller
tt0350258,Ray ,2004,7.8,47735,152,Biography|Drama|Music
tt0087981,Razorback ,1984,5.7,1717,95,Horror|Thriller
tt0089885,Re-Animator ,1985,7.3,15208,0,Comedy|Horror|Sci-Fi
tt0498311,Re-cycle ,2006,6,2435,108,Fantasy|Horror|Mystery|Thriller
tt0274117,Read My Lips ,2001,7.4,5147,115,Crime|Drama|Romance|Thriller
tt0217756,Ready to Rumble ,2000,4.8,6694,107,Comedy|Sport
tt0089886,Real Genius ,1985,6.8,13193,108,Comedy|Romance|Sci-Fi
tt0093828,Real Men ,1987,5.8,1687,85,Action|Comedy|Sci-Fi
tt0983909,Real Time ,2008,6.6,1482,90,Comedy|Drama
tt0296166,Real Women Have Curves ,2002,7,4565,90,Comedy|Drama
tt0110950,Reality Bites ,1994,6.3,19343,99,Comedy|Drama|Romance
tt0047396,Rear Window ,1954,8.7,137663,112,Mystery|Romance|Thriller
tt0048545,Rebel Without a Cause ,1955,7.9,30491,111,Drama|Romance
tt0376108,Rebound ,2005,4.7,4946,103,Comedy|Family|Sport
tt1193516,Recep Ivedik ,2008,5.4,5866,90,Comedy
tt1373215,Recep Ivedik 2 ,2009,4.8,3539,107,Comedy
tt1577061,Recep Ivedik 3 ,2010,4.7,2023,95,Comedy
tt0265632,Recess: School's Out ,2001,6.2,2513,82,Animation|Family|Comedy|Mystery|Sci-Fi
